Ticket,Status,Category,Country,Time
2758207,ChangeUpdate,Software installation,Lithuania,20/03/2018 4:56
2758207,ChangeUpdate,Software installation,Lithuania,27/03/2018 20:30
2758207,AssigneeChange,Software installation,Lithuania,28/03/2018 1:52
2758207,ResolvedTimeChange,Software installation,Lithuania,28/03/2018 1:52
2758207,Resolved,Software installation,Lithuania,28/03/2018 1:52
2758207,ChangeUpdate,Software installation,Lithuania,28/03/2018 1:54
2758207,Closed,Software installation,Lithuania,5/04/2018 6:23
2758207,Closed,Software installation,Lithuania,5/04/2018 6:23
2758662,Open,Faults and Issues,Latvia,1/03/2018 4:47
2758662,PriorityChange,Faults and Issues,Latvia,1/03/2018 4:47
2758662,Assign,Faults and Issues,Latvia,1/03/2018 4:47
2758662,Approved,Faults and Issues,Latvia,1/03/2018 4:47
2758662,Dispatched,Faults and Issues,Latvia,1/03/2018 4:49
2758662,AssigneeChange,Faults and Issues,Latvia,1/03/2018 4:55
2758662,IncidentUpdate,Faults and Issues,Latvia,1/03/2018 4:55
2758662,IncidentUpdate,Faults and Issues,Latvia,1/03/2018 5:48
2758662,ResolvedTimeChange,Faults and Issues,Latvia,1/03/2018 6:23
2758662,Resolved,Faults and Issues,Latvia,1/03/2018 6:23
2758662,IncidentUpdate,Faults and Issues,Latvia,1/03/2018 6:24
2758662,Closed,Faults and Issues,Latvia,10/03/2018 5:43
2758662,Closed,Faults and Issues,Latvia,10/03/2018 5:43
2759022,Open,Faults and Issues,Latvia,1/03/2018 6:12
2759022,PriorityChange,Faults and Issues,Latvia,1/03/2018 6:12
2759022,Assign,Faults and Issues,Latvia,1/03/2018 6:12
2759022,Approved,Faults and Issues,Latvia,1/03/2018 6:12
2759022,Dispatched,Faults and Issues,Latvia,1/03/2018 6:15
2759022,AssigneeChange,Faults and Issues,Latvia,1/03/2018 6:17
2759022,IncidentUpdate,Faults and Issues,Latvia,1/03/2018 6:17
2759022,IncidentUpdate,Faults and Issues,Latvia,2/03/2018 1:03
2759022,IncidentUpdate,Faults and Issues,Latvia,6/03/2018 1:22
2759022,IncidentUpdate,Faults and Issues,Latvia,6/03/2018 2:01
2759022,IncidentUpdate,Faults and Issues,Latvia,6/03/2018 2:55
2759022,ResolvedTimeChange,Faults and Issues,Latvia,6/03/2018 5:25
2759022,Resolved,Faults and Issues,Latvia,6/03/2018 5:25
2759022,Closed,Faults and Issues,Latvia,14/03/2018 17:57
2759022,Closed,Faults and Issues,Latvia,14/03/2018 17:57
2759066,Open,Software installation,Latvia,1/03/2018 6:33
2759066,PriorityChange,Software installation,Latvia,1/03/2018 6:33
2759066,Assign,Software installation,Latvia,1/03/2018 6:33
2759066,pending,Software installation,Latvia,1/03/2018 6:33
2759066,Approved,Software installation,Latvia,1/03/2018 6:36
2759066,InProgress,Software installation,Latvia,1/03/2018 6:36
2759066,Dispatched,Software installation,Latvia,1/03/2018 6:38
2759066,ChangeUpdate,Software installation,Latvia,2/03/2018 0:21
2759066,ChangeUpdate,Software installation,Latvia,2/03/2018 1:13
2759066,ChangeUpdate,Software installation,Latvia,2/03/2018 2:07
2759066,ChangeUpdate,Software installation,Latvia,6/03/2018 4:08
2759066,ChangeUpdate,Software installation,Latvia,7/03/2018 6:08
2759066,ChangeUpdate,Software installation,Latvia,7/03/2018 6:42
2759066,ChangeUpdate,Software installation,Latvia,8/03/2018 6:01
2759066,ChangeUpdate,Software installation,Latvia,29/05/2018 3:45
2759066,ChangeUpdate,Software installation,Latvia,30/05/2018 0:56
2759066,ChangeUpdate,Software installation,Latvia,30/05/2018 7:13
2759066,ChangeUpdate,Software installation,Latvia,30/05/2018 8:05
2759066,ChangeUpdate,Software installation,Latvia,1/06/2018 3:12
2759066,ChangeUpdate,Software installation,Latvia,1/06/2018 3:16
2759066,ChangeUpdate,Software installation,Latvia,1/06/2018 7:29
2759066,AssigneeChange,Software installation,Latvia,13/07/2018 5:07
2759066,ResolvedTimeChange,Software installation,Latvia,13/07/2018 5:07
2759066,Resolved,Software installation,Latvia,13/07/2018 5:07
2759066,ChangeUpdate,Software installation,Latvia,13/07/2018 5:08
2759066,Closed,Software installation,Latvia,21/07/2018 20:31
2759066,Closed,Software installation,Latvia,21/07/2018 20:31
2759142,Open,Faults and Issues,Latvia,1/03/2018 7:49
2759142,PriorityChange,Faults and Issues,Latvia,1/03/2018 7:49
2759142,Assign,Faults and Issues,Latvia,1/03/2018 7:49
2759142,Approved,Faults and Issues,Latvia,1/03/2018 7:49
2759142,Dispatched,Faults and Issues,Latvia,1/03/2018 7:51
2759142,AssigneeChange,Faults and Issues,Latvia,1/03/2018 23:25
2759142,IncidentUpdate,Faults and Issues,Latvia,1/03/2018 23:25
2759142,IncidentUpdate,Faults and Issues,Latvia,2/03/2018 1:02
2759142,IncidentUpdate,Faults and Issues,Latvia,2/03/2018 2:02
2759142,ResolvedTimeChange,Faults and Issues,Latvia,2/03/2018 5:28
2759142,Resolved,Faults and Issues,Latvia,2/03/2018 5:28
2759142,Closed,Faults and Issues,Latvia,10/03/2018 18:08
2759142,Closed,Faults and Issues,Latvia,10/03/2018 18:08
2759597,Open,Faults and Issues,Lithuania,1/03/2018 21:34
2759597,PriorityChange,Faults and Issues,Lithuania,1/03/2018 21:34
2759597,Assign,Faults and Issues,Lithuania,1/03/2018 21:34
2759597,Approved,Faults and Issues,Lithuania,1/03/2018 21:34
2759597,Dispatched,Faults and Issues,Lithuania,1/03/2018 21:37
2759597,AssigneeChange,Faults and Issues,Lithuania,1/03/2018 22:45
2759597,IncidentUpdate,Faults and Issues,Lithuania,1/03/2018 22:45
2759597,ResolvedTimeChange,Faults and Issues,Lithuania,4/03/2018 21:27
2759597,Resolved,Faults and Issues,Lithuania,4/03/2018 21:27
2759597,IncidentUpdate,Faults and Issues,Lithuania,4/03/2018 21:28
2759597,Closed,Faults and Issues,Lithuania,13/03/2018 17:49
2759597,Closed,Faults and Issues,Lithuania,13/03/2018 17:49
2759815,Open,Software installation,Estonia,1/03/2018 22:07
2759815,PriorityChange,Software installation,Estonia,1/03/2018 22:07
2759815,Assign,Software installation,Estonia,1/03/2018 22:07
2759815,pending,Software installation,Estonia,1/03/2018 22:07
2759815,Approved,Software installation,Estonia,23/03/2018 0:32
2759815,InProgress,Software installation,Estonia,23/03/2018 0:32
2759815,Dispatched,Software installation,Estonia,23/03/2018 0:34
2759815,ChangeUpdate,Software installation,Estonia,23/03/2018 1:38
2759815,ChangeUpdate,Software installation,Estonia,28/03/2018 23:12
2759815,ChangeUpdate,Software installation,Estonia,28/03/2018 23:15
2759815,ChangeUpdate,Software installation,Estonia,4/04/2018 3:18
2759815,ChangeUpdate,Software installation,Estonia,5/04/2018 1:07
2759815,ChangeUpdate,Software installation,Estonia,5/04/2018 1:07
2759815,ChangeUpdate,Software installation,Estonia,5/04/2018 1:08
2759815,ChangeUpdate,Software installation,Estonia,5/04/2018 4:33
2759815,ChangeUpdate,Software installation,Estonia,5/04/2018 4:37
2759815,ChangeUpdate,Software installation,Estonia,3/05/2018 7:09
2759815,ChangeUpdate,Software installation,Estonia,4/05/2018 0:11
2759815,ChangeUpdate,Software installation,Estonia,4/05/2018 0:12
2759815,ChangeUpdate,Software installation,Estonia,4/05/2018 0:16
2759815,ChangeUpdate,Software installation,Estonia,31/05/2018 7:11
2759815,ChangeUpdate,Software installation,Estonia,1/06/2018 0:12
2759815,ChangeUpdate,Software installation,Estonia,1/06/2018 0:13
2759815,ChangeUpdate,Software installation,Estonia,1/06/2018 0:14
2759815,ChangeUpdate,Software installation,Estonia,20/06/2018 0:10
2759815,ChangeUpdate,Software installation,Estonia,20/06/2018 0:11
2759815,ChangeUpdate,Software installation,Estonia,28/06/2018 7:04
2759815,ChangeUpdate,Software installation,Estonia,3/07/2018 3:55
2759815,ChangeUpdate,Software installation,Estonia,4/07/2018 0:56
2759815,ChangeUpdate,Software installation,Estonia,4/07/2018 1:00
2759815,ChangeUpdate,Software installation,Estonia,4/07/2018 1:14
2759815,ChangeUpdate,Software installation,Estonia,5/07/2018 8:15
2759815,ChangeUpdate,Software installation,Estonia,6/07/2018 0:11
2759815,ChangeUpdate,Software installation,Estonia,6/07/2018 0:11
2759815,ChangeUpdate,Software installation,Estonia,6/07/2018 0:12
2759815,ChangeUpdate,Software installation,Estonia,6/07/2018 3:08
2759815,ChangeUpdate,Software installation,Estonia,6/07/2018 3:09
2759815,AssigneeChange,Software installation,Estonia,6/07/2018 4:07
2759815,ResolvedTimeChange,Software installation,Estonia,6/07/2018 4:07
2759815,Resolved,Software installation,Estonia,6/07/2018 4:07
2759815,Closed,Software installation,Estonia,14/07/2018 5:46
2759815,Closed,Software installation,Estonia,14/07/2018 5:46
2760678,Open,Faults and Issues,Lithuania,1/03/2018 23:59
2760678,PriorityChange,Faults and Issues,Lithuania,1/03/2018 23:59
2760678,Assign,Faults and Issues,Lithuania,1/03/2018 23:59
2760678,Approved,Faults and Issues,Lithuania,2/03/2018 0:00
2760678,Dispatched,Faults and Issues,Lithuania,2/03/2018 0:02
2760678,AssigneeChange,Faults and Issues,Lithuania,2/03/2018 0:24
2760678,IncidentUpdate,Faults and Issues,Lithuania,2/03/2018 0:24
2760678,IncidentUpdate,Faults and Issues,Lithuania,2/03/2018 2:38
2760678,IncidentUpdate,Faults and Issues,Lithuania,2/03/2018 4:52
2760678,IncidentUpdate,Faults and Issues,Lithuania,4/03/2018 23:42
2760678,IncidentUpdate,Faults and Issues,Lithuania,6/03/2018 4:23
2760678,IncidentUpdate,Faults and Issues,Lithuania,8/03/2018 1:58
2760678,IncidentUpdate,Faults and Issues,Lithuania,9/03/2018 2:28
2760678,IncidentUpdate,Faults and Issues,Lithuania,9/03/2018 2:30
2760678,IncidentUpdate,Faults and Issues,Lithuania,9/03/2018 4:38
2760678,IncidentUpdate,Faults and Issues,Lithuania,9/03/2018 4:41
2760678,ResolvedTimeChange,Faults and Issues,Lithuania,12/03/2018 23:52
2760678,Resolved,Faults and Issues,Lithuania,12/03/2018 23:52
2760678,IncidentUpdate,Faults and Issues,Lithuania,12/03/2018 23:55
2760678,Closed,Faults and Issues,Lithuania,21/03/2018 17:45
2760678,Closed,Faults and Issues,Lithuania,21/03/2018 17:45
2760734,Open,Software installation,Estonia,2/03/2018 0:08
2760734,PriorityChange,Software installation,Estonia,2/03/2018 0:08
2760734,Assign,Software installation,Estonia,2/03/2018 0:08
2760734,pending,Software installation,Estonia,2/03/2018 0:08
2760734,Approved,Software installation,Estonia,2/03/2018 0:39
2760734,InProgress,Software installation,Estonia,2/03/2018 0:39
2760734,Dispatched,Software installation,Estonia,2/03/2018 0:41
2760734,ChangeUpdate,Software installation,Estonia,5/03/2018 1:03
2760734,AssigneeChange,Software installation,Estonia,5/03/2018 5:31
2760734,ResolvedTimeChange,Software installation,Estonia,5/03/2018 5:31
2760734,Resolved,Software installation,Estonia,5/03/2018 5:31
2760734,ChangeUpdate,Software installation,Estonia,5/03/2018 5:33
2760734,ChangeUpdate,Software installation,Estonia,5/03/2018 5:33
2760734,Closed,Software installation,Estonia,13/03/2018 18:15
2760734,Closed,Software installation,Estonia,13/03/2018 18:15
2762301,Open,Faults and Issues,Latvia,2/03/2018 4:08
2762301,PriorityChange,Faults and Issues,Latvia,2/03/2018 4:08
2762301,Assign,Faults and Issues,Latvia,2/03/2018 4:08
2762301,Approved,Faults and Issues,Latvia,2/03/2018 4:08
2762301,AttachmentAdded,Faults and Issues,Latvia,2/03/2018 4:08
2762301,Dispatched,Faults and Issues,Latvia,2/03/2018 4:10
2762301,Update,Faults and Issues,Latvia,2/03/2018 4:12
2762301,AttachmentDeleted,Faults and Issues,Latvia,2/03/2018 4:12
2762301,AssigneeChange,Faults and Issues,Latvia,2/03/2018 4:46
2762301,IncidentUpdate,Faults and Issues,Latvia,2/03/2018 4:46
2762301,IncidentUpdate,Faults and Issues,Latvia,2/03/2018 5:09
2762301,IncidentUpdate,Faults and Issues,Latvia,2/03/2018 5:51
2762301,IncidentUpdate,Faults and Issues,Latvia,2/03/2018 6:41
2762301,Update,Faults and Issues,Latvia,2/03/2018 8:13
2762301,IncidentUpdate,Faults and Issues,Latvia,7/03/2018 2:33
2762301,IncidentUpdate,Faults and Issues,Latvia,7/03/2018 21:04
2762301,IncidentUpdate,Faults and Issues,Latvia,7/03/2018 23:35
2762301,IncidentUpdate,Faults and Issues,Latvia,9/03/2018 2:28
2762301,ResolvedTimeChange,Faults and Issues,Latvia,9/03/2018 2:44
2762301,Resolved,Faults and Issues,Latvia,9/03/2018 2:44
2762301,IncidentUpdate,Faults and Issues,Latvia,9/03/2018 2:45
2762301,Closed,Faults and Issues,Latvia,17/03/2018 17:22
2762301,Closed,Faults and Issues,Latvia,17/03/2018 17:22
2763212,Open,Faults and Issues,Latvia,4/03/2018 0:39
2763212,PriorityChange,Faults and Issues,Latvia,4/03/2018 0:39
2763212,Assign,Faults and Issues,Latvia,4/03/2018 0:39
2763212,Approved,Faults and Issues,Latvia,4/03/2018 0:39
2763212,Dispatched,Faults and Issues,Latvia,4/03/2018 0:40
2763212,AssigneeChange,Faults and Issues,Latvia,6/03/2018 1:37
2763212,IncidentUpdate,Faults and Issues,Latvia,6/03/2018 1:37
2763212,IncidentUpdate,Faults and Issues,Latvia,7/03/2018 23:03
2763212,ResolvedTimeChange,Faults and Issues,Latvia,9/03/2018 2:34
2763212,Resolved,Faults and Issues,Latvia,9/03/2018 2:34
2763212,IncidentUpdate,Faults and Issues,Latvia,9/03/2018 2:35
2763212,Closed,Faults and Issues,Latvia,9/03/2018 5:41
2763212,Closed,Faults and Issues,Latvia,9/03/2018 5:41
2763264,Open,Software installation,Lithuania,4/03/2018 3:07
2763264,PriorityChange,Software installation,Lithuania,4/03/2018 3:07
2763264,Assign,Software installation,Lithuania,4/03/2018 3:07
2763264,pending,Software installation,Lithuania,4/03/2018 3:07
2763264,Approved,Software installation,Lithuania,4/03/2018 3:51
2763264,InProgress,Software installation,Lithuania,4/03/2018 3:51
2763264,Dispatched,Software installation,Lithuania,4/03/2018 3:53
2763264,ChangeUpdate,Software installation,Lithuania,6/03/2018 0:50
2763264,AssigneeChange,Software installation,Lithuania,7/03/2018 22:06
2763264,ResolvedTimeChange,Software installation,Lithuania,7/03/2018 22:06
2763264,Resolved,Software installation,Lithuania,7/03/2018 22:06
2763264,Closed,Software installation,Lithuania,16/03/2018 6:19
2763264,Closed,Software installation,Lithuania,16/03/2018 6:19
2763697,Open,Faults and Issues,Lithuania,4/03/2018 20:59
2763697,PriorityChange,Faults and Issues,Lithuania,4/03/2018 20:59
2763697,Assign,Faults and Issues,Lithuania,4/03/2018 20:59
2763697,Approved,Faults and Issues,Lithuania,4/03/2018 20:59
2763697,Dispatched,Faults and Issues,Lithuania,4/03/2018 21:02
2763697,AssigneeChange,Faults and Issues,Lithuania,4/03/2018 23:43
2763697,IncidentUpdate,Faults and Issues,Lithuania,4/03/2018 23:43
2763697,IncidentUpdate,Faults and Issues,Lithuania,5/03/2018 0:34
2763697,ResolvedTimeChange,Faults and Issues,Lithuania,5/03/2018 5:29
2763697,Resolved,Faults and Issues,Lithuania,5/03/2018 5:29
2763697,Closed,Faults and Issues,Lithuania,13/03/2018 17:52
2763697,Closed,Faults and Issues,Lithuania,13/03/2018 17:52
2763974,Open,Software installation,Estonia,4/03/2018 21:37
2763974,PriorityChange,Software installation,Estonia,4/03/2018 21:37
2763974,Assign,Software installation,Estonia,4/03/2018 21:37
2763974,pending,Software installation,Estonia,4/03/2018 21:37
2763974,Approved,Software installation,Estonia,4/03/2018 22:22
2763974,InProgress,Software installation,Estonia,4/03/2018 22:22
2763974,Dispatched,Software installation,Estonia,4/03/2018 22:30
2763974,ChangeUpdate,Software installation,Estonia,8/03/2018 0:03
2763974,ChangeUpdate,Software installation,Estonia,8/03/2018 4:15
2763974,ChangeUpdate,Software installation,Estonia,14/03/2018 7:27
2763974,ChangeUpdate,Software installation,Estonia,14/03/2018 7:28
2763974,ChangeUpdate,Software installation,Estonia,14/03/2018 22:27
2763974,ChangeUpdate,Software installation,Estonia,14/03/2018 22:28
2763974,ChangeUpdate,Software installation,Estonia,14/03/2018 22:29
2763974,ChangeUpdate,Software installation,Estonia,15/03/2018 9:20
2763974,ChangeUpdate,Software installation,Estonia,15/03/2018 9:21
2763974,ChangeUpdate,Software installation,Estonia,15/03/2018 23:43
2763974,ChangeUpdate,Software installation,Estonia,15/03/2018 23:44
2763974,ChangeUpdate,Software installation,Estonia,12/04/2018 7:07
2763974,ChangeUpdate,Software installation,Estonia,12/04/2018 23:14
2763974,ChangeUpdate,Software installation,Estonia,12/04/2018 23:16
2763974,ChangeUpdate,Software installation,Estonia,10/05/2018 7:07
2763974,ChangeUpdate,Software installation,Estonia,11/05/2018 1:20
2763974,ChangeUpdate,Software installation,Estonia,11/05/2018 1:23
2763974,ChangeUpdate,Software installation,Estonia,7/06/2018 7:08
2763974,ChangeUpdate,Software installation,Estonia,8/06/2018 8:12
2763974,ChangeUpdate,Software installation,Estonia,11/06/2018 22:47
2763974,ChangeUpdate,Software installation,Estonia,13/06/2018 23:32
2763974,ChangeUpdate,Software installation,Estonia,19/06/2018 1:40
2763974,ChangeUpdate,Software installation,Estonia,19/06/2018 1:40
2763974,ChangeUpdate,Software installation,Estonia,19/06/2018 2:32
2763974,AssigneeChange,Software installation,Estonia,20/06/2018 0:47
2763974,ResolvedTimeChange,Software installation,Estonia,20/06/2018 0:47
2763974,Resolved,Software installation,Estonia,20/06/2018 0:47
2763974,ChangeUpdate,Software installation,Estonia,20/06/2018 0:50
2763974,Closed,Software installation,Estonia,28/06/2018 6:02
2763974,Closed,Software installation,Estonia,28/06/2018 6:02
2764540,Open,Software installation,Lithuania,4/03/2018 22:42
2764540,PriorityChange,Software installation,Lithuania,4/03/2018 22:42
2764540,Assign,Software installation,Lithuania,4/03/2018 22:42
2764540,pending,Software installation,Lithuania,4/03/2018 22:42
2764540,Approved,Software installation,Lithuania,5/03/2018 3:14
2764540,InProgress,Software installation,Lithuania,5/03/2018 3:14
2764540,Dispatched,Software installation,Lithuania,5/03/2018 3:18
